filename,Chewy(bread),Watery(like soup),Crunchy(vegetables  not chips or fried food),Crispy(Fried food/chips/toast),Soft(rice  noodles  bread),Tender(meat  shrimp  etc),Creamy(pudding  thick soup  egg yolk),Crumbly(Pie  tart  cookie)
00005826.jpg,0,1,0,0,1,0,0,0
00005827.jpg,1,0,1,0,1,0,0,0
00005828.jpg,0,0,1,0,1,1,0,0
00005829.jpg,1,0,1,0,1,0,0,0
00005830.jpg,1,0,0,0,1,0,1,0
00005831.jpg,1,0,1,0,1,0,1,0
00005832.jpg,0,0,1,0,0,1,0,0
00005833.jpg,1,0,1,0,1,0,1,0
00005834.jpg,1,0,1,0,1,0,0,0
00005835.jpg,1,0,1,0,1,1,0,0
00005836.jpg,0,0,0,0,0,1,1,0
00005837.jpg,1,0,1,0,1,0,1,0
00005838.jpg,1,0,1,0,0,1,0,0
00005839.jpg,1,0,1,0,0,1,0,0
00005840.jpg,1,0,0,0,1,0,1,0
00005841.jpg,1,0,1,0,1,1,0,0
00005842.jpg,0,0,1,0,1,0,0,0
00005843.jpg,0,0,1,0,1,0,0,0
00005844.jpg,1,0,1,0,1,1,0,0
00005845.jpg,1,0,0,0,0,1,1,0
00005846.jpg,0,0,0,0,1,0,0,0
00005847.jpg,1,0,1,0,0,1,1,0
00005848.jpg,1,0,1,0,1,1,0,0
00005849.jpg,1,0,1,0,1,0,0,0
00005850.jpg,0,0,0,0,1,0,0,0
00005851.jpg,0,0,1,0,0,0,0,0
00005852.jpg,0,0,0,0,1,0,1,0
00005853.jpg,0,0,0,0,1,0,1,0
00005854.jpg,0,0,1,0,1,0,1,0
00005855.jpg,1,0,1,0,1,0,0,0
00005856.jpg,1,0,1,0,1,1,0,0
00005857.jpg,1,0,1,0,1,1,0,0
00005858.jpg,1,0,1,0,0,1,0,0
00005859.jpg,1,0,1,0,1,0,0,0
00005861.jpg,1,0,1,0,1,1,0,0
00005862.jpg,1,0,1,0,1,0,0,0
00005863.jpg,1,0,1,0,1,1,0,0
00005864.jpg,1,0,0,0,1,0,0,0
00005865.jpg,1,0,1,0,0,0,0,0
00005866.jpg,0,0,0,0,1,0,1,0
00005867.jpg,1,0,1,0,1,1,0,0
00005868.jpg,0,0,0,0,1,0,1,1
00005869.jpg,1,0,1,0,1,1,1,0
00005870.jpg,0,0,1,0,0,0,1,0
00005871.jpg,0,0,0,0,1,0,1,0
00005872.jpg,0,0,0,0,1,0,1,0
00005873.jpg,1,0,1,0,1,1,1,0
00005874.jpg,0,1,0,0,1,0,0,0
00005875.jpg,1,0,0,0,1,0,0,0
00005876.jpg,0,0,1,0,1,0,1,0
00005877.jpg,1,0,1,0,0,1,0,0
00005878.jpg,1,0,0,0,0,0,1,0
00005879.jpg,0,1,0,0,1,0,0,0
00005880.jpg,1,0,1,0,1,1,1,0
00005881.jpg,1,0,0,0,1,0,0,0
00005882.jpg,1,0,0,0,1,0,0,0
00005883.jpg,1,0,1,0,1,1,0,0
00005884.jpg,0,0,1,0,0,1,0,0
00005885.jpg,1,0,1,0,1,1,0,0
00005886.jpg,1,0,1,0,1,1,0,0
00005887.jpg,1,0,1,0,1,1,0,0
00005888.jpg,1,0,1,0,1,1,0,0
00005889.jpg,1,0,1,0,0,1,0,0
00005890.jpg,0,0,0,0,1,0,0,0
00005891.jpg,1,0,1,0,0,0,0,0
00005892.jpg,1,0,1,0,1,0,0,0
00005893.jpg,1,0,1,0,0,0,0,0
00005894.jpg,1,0,0,0,1,0,1,0
00005895.jpg,1,0,1,0,1,0,0,0
00005896.jpg,0,0,1,0,1,0,1,0
00005897.jpg,0,0,0,0,1,0,1,0
00005898.jpg,1,1,0,0,1,0,0,0
00005899.jpg,0,0,0,0,1,0,1,0
00005900.jpg,1,0,1,0,1,1,0,0
00005901.jpg,1,0,1,0,1,1,0,0
00005902.jpg,1,0,1,0,1,0,0,0
00005903.jpg,1,0,0,0,1,0,1,0
00005904.jpg,1,1,1,0,1,1,0,0
00005905.jpg,0,0,1,0,1,1,0,0
00005906.jpg,1,0,0,0,1,1,1,0
00005907.jpg,1,1,0,0,1,0,0,0
00005908.jpg,1,0,1,0,1,1,0,0
00005909.jpg,1,0,0,0,1,1,1,0
00005910.jpg,0,0,0,0,1,0,1,0
00005911.jpg,1,0,1,0,1,0,0,0
00005912.jpg,0,1,1,1,1,0,1,0
00005913.jpg,1,0,1,0,0,1,0,1
00005914.jpg,1,0,1,0,1,0,1,0
00005915.jpg,0,0,0,0,1,0,0,1
00005917.jpg,0,0,0,0,1,0,1,0
00005918.jpg,0,0,0,0,1,0,1,0
00005919.jpg,1,0,0,0,1,0,1,0
00005920.jpg,0,0,1,0,1,0,1,0
00005921.jpg,0,0,0,0,1,0,1,0
00005922.jpg,0,1,0,0,1,0,0,0
00005923.jpg,0,0,0,0,1,0,1,0
00005924.jpg,0,0,1,0,1,1,0,0
00005925.jpg,1,0,1,0,1,0,0,0
00005926.jpg,0,0,0,0,1,0,0,1
00005927.jpg,1,0,1,0,0,1,0,0
00005928.jpg,1,0,1,0,0,1,0,0
00005929.jpg,1,0,1,0,1,1,1,0
00005930.jpg,1,0,1,0,0,1,1,0
00005931.jpg,1,0,1,0,1,0,0,0
00005932.jpg,0,0,0,0,1,0,0,0
00005933.jpg,0,0,1,0,1,1,0,0
00005934.jpg,0,0,1,0,0,0,1,0
00005935.jpg,0,0,1,0,1,0,1,0
00005936.jpg,0,0,1,0,1,1,1,0
00005937.jpg,0,0,1,0,1,1,0,0
00005938.jpg,1,1,0,0,1,0,0,0
00005939.jpg,1,0,1,0,0,1,0,0
00005941.jpg,1,0,1,0,1,1,0,0
00005942.jpg,0,0,1,0,1,1,0,0
00005943.jpg,1,0,1,0,1,1,0,0
00005944.jpg,1,0,1,0,1,1,0,0
00005945.jpg,0,0,0,0,1,0,1,0
00005946.jpg,0,1,1,0,1,0,0,0
00005947.jpg,1,0,0,0,1,0,1,0
00005948.jpg,1,0,1,0,0,0,1,1
00005949.jpg,1,0,1,0,1,1,0,0
00005950.jpg,1,0,1,0,1,1,0,0
00005951.jpg,1,0,1,0,1,0,1,0
00005952.jpg,1,0,1,0,0,0,0,0
00005953.jpg,1,0,0,0,1,0,0,0
00005954.jpg,1,0,1,0,1,0,0,0
00005955.jpg,1,0,1,0,1,0,0,0
00005956.jpg,1,0,0,0,1,0,0,0
00005957.jpg,1,0,1,0,1,1,0,0
00005958.jpg,1,0,1,0,1,1,0,0
00005959.jpg,1,0,0,0,1,1,0,0
00005960.jpg,1,0,1,0,1,0,0,0
00005961.jpg,1,0,1,0,0,1,0,0
00005962.jpg,1,0,1,0,1,1,0,0
00005963.jpg,1,0,1,0,1,1,0,0
00005964.jpg,0,0,0,0,1,0,1,0
00005965.jpg,1,0,1,0,1,1,0,0
00005966.jpg,1,0,1,0,1,1,1,0
00005967.jpg,1,0,1,0,0,1,0,0
00005968.jpg,0,0,1,0,1,1,0,0
00005969.jpg,0,0,1,0,1,1,1,0
00005970.jpg,1,0,1,1,1,1,1,0
00005971.jpg,1,1,0,0,1,0,0,0
00005972.jpg,1,0,1,0,1,0,1,0
00005973.jpg,1,0,1,0,1,1,0,0
00005974.jpg,1,0,0,0,1,0,0,0
00005975.jpg,0,1,0,0,1,0,0,0
00005976.jpg,1,0,1,0,0,0,0,0
00005977.jpg,1,0,1,0,1,1,1,0
00005978.jpg,1,0,1,0,1,0,0,0
00005979.jpg,1,0,1,0,1,1,0,0
00005980.jpg,1,0,0,0,1,1,0,0
00005981.jpg,1,0,1,0,0,1,0,0
00005982.jpg,1,0,1,0,1,0,0,0
00005983.jpg,1,0,1,0,1,0,0,0
00005984.jpg,1,0,1,0,1,1,0,0
00005986.jpg,0,0,1,0,1,1,0,0
00005987.jpg,1,0,1,0,1,0,0,0
00005988.jpg,0,0,1,0,1,1,0,0
00005989.jpg,1,0,1,0,1,1,0,0
00005990.jpg,1,0,0,0,1,0,1,0
00005991.jpg,1,0,1,0,1,0,1,0
00005992.jpg,1,0,1,0,1,0,1,0
00005993.jpg,0,0,1,0,1,0,1,1
00005994.jpg,1,0,1,0,1,0,1,0
00005995.jpg,0,0,1,0,0,0,1,0
00005997.jpg,1,0,1,0,1,1,0,0
00005998.jpg,1,1,1,0,1,0,1,0
00005999.jpg,1,0,1,1,0,1,0,0
00006000.jpg,0,0,0,0,1,0,1,0
00006001.jpg,0,0,1,0,0,1,1,0
00006002.jpg,1,0,1,0,1,0,0,0
00006004.jpg,1,0,1,0,1,1,0,0
00006005.jpg,1,1,1,0,1,0,0,0
00006006.jpg,0,0,0,0,1,0,1,0
00006007.jpg,0,0,0,0,1,0,1,0
00006008.jpg,0,0,1,0,0,1,0,0
00006009.jpg,0,1,0,0,1,0,1,0
00006010.jpg,1,0,1,0,1,0,0,0
00006011.jpg,1,0,1,0,1,1,0,0
00006012.jpg,1,0,1,0,1,0,1,0
00006013.jpg,1,0,1,0,1,0,0,0
00006014.jpg,1,0,1,0,1,0,0,0
00006015.jpg,1,0,1,0,1,1,0,0
00006016.jpg,1,0,0,0,1,0,0,0
00006018.jpg,0,0,1,0,1,0,1,0
00006019.jpg,1,0,1,0,0,1,1,0
00006020.jpg,0,0,1,0,0,0,0,1
00006021.jpg,1,0,1,0,1,0,0,0
00006022.jpg,1,0,1,0,1,1,1,0
00006023.jpg,1,0,1,0,1,1,1,0
00006024.jpg,1,0,0,0,1,1,0,0
00006025.jpg,1,0,1,0,0,1,0,0
00006026.jpg,1,0,1,0,1,0,0,0
00006027.jpg,1,0,1,0,0,1,1,0
00006028.jpg,1,1,0,0,1,1,1,0
00006029.jpg,0,0,0,0,1,0,1,0
00006030.jpg,0,0,0,0,1,0,1,0
00006031.jpg,1,0,0,0,1,0,0,0
00006032.jpg,0,1,0,0,1,0,1,0
00006033.jpg,1,0,1,0,0,1,0,0
00006034.jpg,1,0,1,0,0,0,1,0
00006035.jpg,1,0,1,0,1,1,0,0
00006037.jpg,0,0,1,0,1,1,1,0
00006038.jpg,1,1,1,0,1,1,0,0
00006039.jpg,1,0,1,0,1,0,0,0
00006040.jpg,0,0,1,0,0,0,0,0
00006041.jpg,1,1,1,0,0,1,0,0
00006042.jpg,1,0,1,0,1,1,0,0
00006043.jpg,1,0,1,0,1,1,1,0
00006044.jpg,1,0,1,0,1,1,1,0
00006045.jpg,1,0,1,0,0,1,0,0
00006046.jpg,0,1,1,0,0,0,0,0
00006047.jpg,0,0,1,0,1,0,1,0
00006048.jpg,0,0,1,0,1,1,1,0
00006049.jpg,0,0,0,0,1,0,1,0
00006050.jpg,1,0,1,0,0,0,0,0
00006051.jpg,1,0,0,0,1,0,0,0
00006052.jpg,1,0,0,0,1,0,1,0
00006053.jpg,1,1,0,0,1,0,0,0
00006054.jpg,0,0,1,0,1,1,0,0
00006055.jpg,1,0,1,0,1,1,1,0
00006056.jpg,1,0,1,0,1,1,1,0
00006057.jpg,0,0,0,0,1,0,1,0
00006058.jpg,1,0,1,0,1,1,0,0
00006059.jpg,0,0,1,0,0,0,1,0
00006060.jpg,1,0,1,0,1,0,0,0
00006061.jpg,1,0,1,0,0,1,1,1
00006062.jpg,1,0,1,0,1,0,0,0
00006063.jpg,1,0,1,0,1,0,0,0
00006064.jpg,1,0,1,0,1,1,0,0
00006065.jpg,1,0,0,0,0,1,1,0
00006066.jpg,1,0,1,0,1,0,1,0
00006067.jpg,1,0,1,0,1,0,0,0
00006068.jpg,0,0,1,0,1,0,1,0
00006069.jpg,1,0,0,1,1,1,0,0
00006070.jpg,1,0,1,0,1,1,1,0
00006071.jpg,0,0,1,0,0,0,1,0
00006072.jpg,0,0,1,0,1,1,0,0
00006073.jpg,0,1,1,0,1,0,0,0
00006074.jpg,0,0,1,1,1,0,1,0
00006075.jpg,1,0,1,0,1,0,0,0
00006076.jpg,1,0,0,0,1,0,0,0
00006077.jpg,0,0,0,0,0,0,0,1
00006078.jpg,1,0,0,0,1,1,0,0
00006079.jpg,1,0,1,0,1,0,1,0
00006080.jpg,0,0,1,0,1,1,0,0
00006081.jpg,1,0,0,0,1,0,0,0
00006082.jpg,1,0,1,0,0,0,0,0
00006083.jpg,1,0,1,0,0,0,0,0
00006084.jpg,0,1,1,0,1,0,0,0
00006085.jpg,1,0,1,0,1,0,1,0
00006086.jpg,1,0,1,0,1,0,0,0
00006087.jpg,1,0,0,0,1,0,0,0
00006088.jpg,1,0,1,0,1,1,0,0
00006089.jpg,1,0,1,0,1,1,0,0
00006091.jpg,1,0,1,0,1,0,0,0
00006092.jpg,0,0,1,0,1,1,0,0
00006093.jpg,1,0,1,0,1,1,0,0
00006094.jpg,1,0,1,0,0,1,0,0
00006095.jpg,1,0,1,0,1,0,0,0
00006096.jpg,1,0,1,0,1,1,0,0
00006097.jpg,1,0,1,0,1,1,0,0
00006098.jpg,0,0,1,0,1,1,0,0
00006099.jpg,1,0,1,0,1,0,0,0
00006100.jpg,1,0,1,0,1,0,0,0
00006101.jpg,1,0,1,0,1,1,0,0
00006102.jpg,1,0,1,0,1,1,0,0
00006103.jpg,0,0,0,1,0,0,1,0
00006104.jpg,0,1,1,0,0,0,0,0
00006105.jpg,0,0,1,0,1,0,1,0
00006106.jpg,1,0,0,0,1,0,0,0
00006107.jpg,0,1,0,0,1,1,0,0
00006108.jpg,1,0,1,0,0,1,0,0
00006109.jpg,1,0,0,0,1,1,0,0
00006110.jpg,0,0,0,0,1,0,1,0
00006111.jpg,0,1,0,0,1,0,0,0
00006112.jpg,1,0,1,0,0,1,0,0
00006113.jpg,1,1,0,0,1,0,0,0
00006114.jpg,0,0,0,0,1,0,0,0
00006115.jpg,0,0,1,0,1,0,0,0
00006116.jpg,1,0,0,0,1,0,0,0
00006117.jpg,1,0,1,0,1,0,0,0
00006118.jpg,1,0,1,0,1,1,0,0
00006119.jpg,1,0,1,0,1,0,1,0
00006120.jpg,1,0,1,0,0,1,1,0
00006121.jpg,1,0,1,0,0,0,0,0
00006122.jpg,1,0,1,0,1,1,0,0
00006123.jpg,1,0,1,0,1,1,0,0
00006124.jpg,0,0,1,0,1,0,1,0
00006126.jpg,0,0,0,0,1,0,0,1
00006127.jpg,1,1,0,0,1,1,0,0
00006128.jpg,0,0,0,0,1,0,1,0
00006129.jpg,0,0,0,0,1,0,1,0
00006130.jpg,1,0,1,0,1,0,0,0
00006131.jpg,1,0,1,0,1,0,1,0
00006132.jpg,0,0,1,0,0,0,1,0
00006133.jpg,1,1,0,0,1,0,0,0
00006134.jpg,0,0,0,0,1,0,1,0
00006135.jpg,1,0,0,0,1,1,1,0
00006136.jpg,1,0,1,0,1,1,0,0
00006137.jpg,1,0,1,0,0,1,0,0
00006138.jpg,0,0,0,0,1,0,1,0
00006139.jpg,0,0,0,0,1,0,1,0
00006140.jpg,1,0,1,0,1,1,1,0
00006141.jpg,1,0,1,0,1,0,0,0
00006142.jpg,1,0,1,0,1,0,0,0
00006143.jpg,0,0,1,0,1,1,1,0
00006144.jpg,0,0,1,0,0,0,1,0
00006145.jpg,0,1,0,0,1,0,0,0
00006146.jpg,1,0,0,0,1,0,1,0
00006147.jpg,1,0,1,0,1,0,0,0
00006148.jpg,1,0,0,0,1,0,0,0
00006149.jpg,1,0,1,0,1,1,0,0
00006150.jpg,0,0,1,0,1,0,1,0
00006151.jpg,1,0,1,0,1,1,1,0
00006152.jpg,1,0,1,0,0,1,0,0
00006153.jpg,1,0,0,0,0,1,1,0
00006154.jpg,0,0,1,0,1,0,0,0
00006155.jpg,1,0,1,0,1,1,1,0
00006156.jpg,0,1,1,0,0,0,0,0
00006157.jpg,1,0,0,0,1,0,0,0
00006158.jpg,1,0,0,0,1,0,0,0
00006159.jpg,0,0,1,0,1,0,0,0
00006160.jpg,1,0,0,0,1,0,0,0
00006161.jpg,1,0,1,0,1,1,0,0
00006162.jpg,0,1,0,0,1,0,1,0
00006163.jpg,0,1,0,0,1,0,0,0
00006164.jpg,0,1,0,0,1,0,0,0
00006165.jpg,0,0,0,0,1,0,1,0
00006166.jpg,0,0,1,0,1,0,1,0
00006167.jpg,1,0,0,1,1,0,1,0
00006168.jpg,0,0,1,0,1,0,1,0
00006169.jpg,0,0,1,0,0,0,1,0
00006170.jpg,1,0,1,0,1,1,0,0
00006171.jpg,1,0,1,0,1,1,0,0
00006172.jpg,1,0,1,0,1,0,0,0
00006173.jpg,1,1,1,0,1,1,0,0
00006174.jpg,1,0,1,0,1,0,1,0
00006175.jpg,0,0,1,0,1,0,0,0
00006176.jpg,0,0,1,0,0,1,0,0
00006177.jpg,1,0,1,0,1,1,0,0
00006178.jpg,0,1,0,0,1,0,0,0
00006179.jpg,0,0,1,0,1,0,0,0
00006180.jpg,0,0,1,0,1,0,0,0
00006181.jpg,1,0,1,0,1,0,1,0
00006182.jpg,1,0,1,0,1,0,0,0
00006183.jpg,1,0,1,0,1,1,0,0
00006184.jpg,0,0,0,0,1,0,1,0
00006185.jpg,0,0,0,1,0,1,1,0
00006186.jpg,1,1,0,0,1,0,0,0
00006187.jpg,1,0,0,0,0,0,1,0
00006188.jpg,1,0,0,0,1,0,1,0
00006189.jpg,1,0,1,0,1,0,0,0
00006190.jpg,0,0,1,1,0,0,1,0
00006191.jpg,1,0,1,0,1,0,0,0
00006192.jpg,1,0,0,0,1,0,0,0
00006193.jpg,0,0,0,0,1,0,1,0
00006194.jpg,0,0,1,0,1,1,1,0
00006195.jpg,0,0,1,0,0,0,1,0
00006196.jpg,1,0,1,0,1,0,1,0
00006197.jpg,1,0,1,0,1,1,0,0
00006198.jpg,1,0,1,0,1,0,1,0
00006199.jpg,1,0,1,0,1,0,0,0
00006200.jpg,1,0,1,0,1,0,0,0
00006201.jpg,1,0,1,0,1,1,0,0
00006202.jpg,1,0,1,0,1,0,0,0
00006204.jpg,1,0,1,0,1,0,0,0
00006205.jpg,0,0,1,1,0,0,1,0
00006206.jpg,1,0,0,0,1,0,1,0
00006207.jpg,1,0,1,0,1,1,1,0
00006208.jpg,1,0,1,0,1,0,1,0
00006209.jpg,1,0,0,0,1,0,1,0
00006210.jpg,1,0,1,0,1,0,1,0
00006211.jpg,1,0,0,0,1,1,0,0
00006212.jpg,0,0,1,0,1,0,0,0
00006213.jpg,0,0,1,0,0,0,0,0
00006214.jpg,0,1,0,0,1,0,0,0
00006215.jpg,0,0,1,0,1,0,1,0
00006216.jpg,0,0,0,0,1,0,1,0
00006217.jpg,0,0,0,0,1,0,1,0
00006218.jpg,0,0,0,0,1,0,1,0
00006219.jpg,1,0,0,0,0,1,1,0
00006220.jpg,1,0,1,0,0,0,0,0
00006221.jpg,1,0,0,0,1,0,1,0
00006222.jpg,0,0,0,0,1,1,1,0
00006223.jpg,1,0,1,0,1,0,0,0
00006224.jpg,0,0,1,0,1,1,0,0
00006225.jpg,1,0,0,0,1,0,1,0
00006226.jpg,0,0,0,0,1,0,1,0
00006227.jpg,1,0,1,0,1,1,1,0
00006228.jpg,1,0,1,0,1,1,0,0
00006229.jpg,0,0,1,0,1,0,1,0
00006230.jpg,1,0,0,0,1,0,1,0
00006231.jpg,0,0,1,0,1,0,1,0
00006232.jpg,1,0,1,0,1,0,0,0
00006233.jpg,0,0,1,0,1,0,0,0
00006234.jpg,1,0,1,0,1,1,0,0
00006235.jpg,1,0,0,0,1,0,0,0
00006236.jpg,1,0,0,0,1,1,0,0
00006237.jpg,1,0,1,0,1,0,1,0
00006238.jpg,1,0,1,0,1,1,0,0
00006239.jpg,1,0,1,1,1,0,1,0
00006240.jpg,0,0,0,0,1,0,1,0
00006241.jpg,1,0,1,0,1,0,0,0
00006242.jpg,1,0,1,0,1,1,0,0
00006243.jpg,1,1,0,0,1,1,1,0
00006244.jpg,0,0,0,0,1,0,0,0
00006245.jpg,1,0,1,0,1,1,1,0
00006246.jpg,1,0,0,0,1,0,0,0
00006247.jpg,0,0,1,0,0,0,0,0
00006249.jpg,0,1,0,0,0,0,0,1
00006250.jpg,1,0,0,0,1,0,1,0
00006251.jpg,1,0,1,0,1,1,1,0
00006252.jpg,1,1,1,0,1,0,0,0
00006253.jpg,1,0,0,0,1,1,1,0
00006254.jpg,0,0,0,0,1,0,0,1
00006255.jpg,0,0,0,0,1,0,1,0
00006256.jpg,0,0,1,0,1,0,1,1
00006257.jpg,0,0,1,0,0,0,1,0
00006259.jpg,1,0,1,0,0,0,0,0
00006260.jpg,1,0,1,0,1,0,0,0
00006262.jpg,0,0,1,0,1,1,1,0
00006263.jpg,1,0,1,0,1,1,0,0
00006264.jpg,1,0,1,0,1,1,1,0
00006265.jpg,0,0,1,0,1,0,1,0
00006266.jpg,1,0,0,0,1,1,0,0
00006267.jpg,1,0,1,0,1,1,0,0
00006268.jpg,1,0,1,1,1,1,0,0
00006269.jpg,1,0,1,0,1,1,0,0
00006270.jpg,1,1,0,0,1,0,1,0
00006271.jpg,1,0,1,0,1,1,1,0
00006272.jpg,1,0,1,0,1,0,0,0
00006273.jpg,0,0,1,0,1,0,1,0
00006274.jpg,0,0,0,0,1,0,1,0
00006275.jpg,0,0,0,0,1,0,1,0
00006276.jpg,1,0,1,0,0,1,0,0
00006277.jpg,1,0,1,0,0,1,1,0
00006278.jpg,0,0,0,0,0,0,1,1
00006279.jpg,1,0,1,0,0,0,1,0
00006280.jpg,0,0,1,0,1,1,0,0
00006867.jpg,0,0,1,0,1,0,0,0
00006868.jpg,0,0,1,0,1,0,0,0
00006869.jpg,0,0,1,0,0,0,0,1
00006870.jpg,1,0,0,0,1,0,0,0
00006871.jpg,0,0,1,0,0,0,1,0
00006872.jpg,0,0,1,0,1,0,0,0
00006873.jpg,1,0,1,0,1,1,1,0
00006874.jpg,0,0,1,0,1,1,0,0
00006875.jpg,0,0,1,0,1,0,0,0
00006876.jpg,1,0,0,0,1,0,1,0
00006877.jpg,1,0,1,0,1,0,0,0
00006878.jpg,0,1,1,0,1,0,0,0
00006879.jpg,0,0,1,0,1,0,1,0
00006880.jpg,1,0,1,0,1,0,0,0
00006881.jpg,0,0,1,0,1,1,0,0
00006882.jpg,0,0,1,0,1,0,0,0
00006883.jpg,0,0,0,0,0,1,1,0
00006884.jpg,0,0,0,0,1,0,1,0
00006885.jpg,0,0,1,0,0,1,0,0
00006886.jpg,0,0,1,0,1,0,1,0
00006887.jpg,0,0,1,0,1,0,0,0
00006888.jpg,0,0,1,0,1,0,0,0
00006889.jpg,0,0,1,0,1,0,0,0
00006890.jpg,1,0,0,0,1,0,1,0
00006891.jpg,1,0,1,0,1,0,1,0
00006892.jpg,0,0,1,0,1,0,1,0
00006893.jpg,1,0,1,0,1,0,0,0
00006894.jpg,0,0,1,0,1,0,0,0
00006895.jpg,1,0,0,0,1,1,0,0
00006896.jpg,1,0,1,0,1,1,0,0
00006897.jpg,0,1,0,0,0,0,0,1
00006898.jpg,0,1,1,0,1,1,0,0
00006899.jpg,0,0,0,0,0,0,1,0
00006900.jpg,1,0,1,0,0,1,0,0
00006901.jpg,1,0,0,0,1,0,1,0
00006902.jpg,0,0,1,0,0,0,1,0
00006903.jpg,0,0,1,0,1,0,0,0
00006904.jpg,1,0,1,0,1,1,0,0
00006905.jpg,1,0,0,0,1,1,0,0
00006906.jpg,0,0,1,0,0,0,1,0
00006907.jpg,0,0,1,0,1,1,0,0
00006908.jpg,0,0,1,0,0,0,0,0
00006909.jpg,1,0,0,0,0,0,0,0
00006910.jpg,1,0,0,0,0,1,1,0
00006911.jpg,1,0,1,0,1,0,0,0
00006912.jpg,0,0,1,0,0,0,0,0
00006913.jpg,1,0,1,0,0,1,0,0
00006914.jpg,0,1,0,0,1,0,0,0
00006915.jpg,1,0,0,0,1,0,0,0
00006916.jpg,0,0,1,0,1,0,0,0
00006917.jpg,0,0,1,0,1,0,1,0
00006918.jpg,0,0,1,0,0,0,0,0
00006919.jpg,0,0,0,0,1,0,1,0
00006920.jpg,1,0,1,0,1,0,0,0
00006921.jpg,0,0,1,0,1,0,0,0
00006922.jpg,1,0,0,0,1,1,0,0
00006923.jpg,0,1,1,0,1,0,0,0
00006924.jpg,0,1,1,0,0,0,0,0
00006925.jpg,0,0,1,0,1,1,0,0
00006926.jpg,1,0,1,0,1,1,0,0
00006927.jpg,0,0,1,0,0,0,0,0
00006928.jpg,0,1,0,0,1,0,0,0
00006929.jpg,0,0,1,0,0,1,0,0
00006930.jpg,1,0,1,0,1,1,0,0
00006931.jpg,0,0,1,0,1,0,0,0
00006932.jpg,1,0,1,0,1,0,0,0
00006933.jpg,1,0,1,0,1,1,0,0
00006934.jpg,0,0,0,0,1,0,1,1
00006935.jpg,1,0,1,0,1,1,0,0
00006936.jpg,1,1,0,0,1,0,1,0
00006937.jpg,1,0,0,0,1,0,0,1
00006938.jpg,1,0,1,0,1,1,0,0
00006939.jpg,1,0,0,0,1,0,0,0
00006940.jpg,0,1,0,0,1,0,0,0
00006942.jpg,1,0,1,0,1,0,0,0
00006943.jpg,0,1,0,0,1,0,0,0
00006944.jpg,1,0,1,0,0,0,0,0
00006945.jpg,0,0,0,0,1,0,1,0
00006946.jpg,0,1,1,0,0,0,0,0
00006947.jpg,0,1,0,0,0,0,0,1
00006948.jpg,0,0,1,0,1,0,0,0
00006949.jpg,1,0,1,0,1,0,0,0
00006950.jpg,1,0,0,0,1,1,0,0
00006951.jpg,0,0,0,0,1,0,0,1
00006952.jpg,1,0,1,0,0,0,1,0
00006953.jpg,0,0,0,0,1,0,1,0
00006954.jpg,1,0,1,0,1,1,0,0
00006955.jpg,0,1,1,0,0,0,0,0
00006956.jpg,1,0,1,0,1,0,0,0
00006957.jpg,0,0,0,0,1,0,1,0
00006958.jpg,1,0,0,0,1,1,1,0
00006959.jpg,0,1,0,0,1,0,0,0
00006960.jpg,1,0,1,0,1,0,0,0
00006961.jpg,1,0,1,0,1,1,0,0
00006962.jpg,0,1,0,0,0,0,0,0
00006963.jpg,1,0,1,0,1,0,0,0
00006964.jpg,1,0,1,0,0,1,0,0
00006965.jpg,1,0,1,0,1,0,0,0
00006966.jpg,1,0,1,0,0,0,0,0
00006967.jpg,1,0,1,0,1,1,0,0
00006968.jpg,0,0,1,0,0,0,0,0
00006969.jpg,1,1,1,0,0,1,0,0
00006970.jpg,1,0,1,0,0,1,0,0
00006971.jpg,0,0,1,0,0,0,0,0
00006972.jpg,0,1,1,0,0,0,1,1
00006973.jpg,0,0,1,0,1,1,0,0
00006974.jpg,0,0,1,0,1,1,0,0
00006975.jpg,0,0,1,0,1,0,0,0
00006976.jpg,0,0,1,0,1,0,0,0
00006977.jpg,1,0,0,0,1,1,0,0
00006978.jpg,0,0,1,0,1,0,0,0
00006979.jpg,0,1,1,0,0,0,0,1
00006980.jpg,1,0,0,0,0,1,1,0
00006981.jpg,1,0,0,0,1,0,0,0
00006982.jpg,1,0,1,0,1,1,0,0
00006983.jpg,0,0,0,0,1,1,1,0
00006984.jpg,0,0,1,0,1,1,0,0
00006985.jpg,1,0,1,0,1,0,0,0
00006986.jpg,1,0,1,0,0,1,0,0
00006987.jpg,1,0,1,0,1,0,0,0
00006988.jpg,0,0,1,0,0,0,0,0
00006989.jpg,1,1,1,0,1,1,0,0
00006990.jpg,0,0,1,0,1,0,0,0
00006991.jpg,1,0,0,0,0,0,1,0
00006992.jpg,0,0,1,0,1,0,0,0
00006993.jpg,1,0,1,0,1,1,0,0
00006994.jpg,0,1,1,0,1,0,0,0
00006995.jpg,1,1,0,0,1,0,0,0
00006996.jpg,0,0,0,0,1,0,1,0
00006997.jpg,0,1,1,0,1,0,0,0
00006998.jpg,1,0,1,0,1,1,0,0
00006999.jpg,0,0,1,0,0,0,0,1
00007000.jpg,0,0,1,0,1,1,0,0
00007001.jpg,1,0,1,0,1,0,0,0
00007002.jpg,1,0,1,0,1,1,0,0
00007003.jpg,0,0,0,0,1,0,0,0
00007004.jpg,0,0,1,0,1,0,1,0
